Frame	Phase
46686	CalotTriangleDissection
46687	CalotTriangleDissection
46688	CalotTriangleDissection
46689	CalotTriangleDissection
46690	CalotTriangleDissection
46691	CalotTriangleDissection
46692	CalotTriangleDissection
46693	CalotTriangleDissection
46694	CalotTriangleDissection
46695	CalotTriangleDissection
46696	CalotTriangleDissection
46697	CalotTriangleDissection
46698	CalotTriangleDissection
46699	CalotTriangleDissection
46700	CalotTriangleDissection
46701	CalotTriangleDissection
46702	CalotTriangleDissection
46703	CalotTriangleDissection
46704	CalotTriangleDissection
46705	CalotTriangleDissection
46706	CalotTriangleDissection
46707	CalotTriangleDissection
46708	CalotTriangleDissection
46709	CalotTriangleDissection
46710	CalotTriangleDissection
46711	CalotTriangleDissection
46712	CalotTriangleDissection
46713	CalotTriangleDissection
46714	CalotTriangleDissection
46715	CalotTriangleDissection
46716	CalotTriangleDissection
46717	CalotTriangleDissection
46718	CalotTriangleDissection
46719	CalotTriangleDissection
46720	CalotTriangleDissection
46721	CalotTriangleDissection
46722	CalotTriangleDissection
46723	CalotTriangleDissection
46724	CalotTriangleDissection
46725	CalotTriangleDissection
46726	CalotTriangleDissection
46727	CalotTriangleDissection
46728	CalotTriangleDissection
46729	CalotTriangleDissection
46730	CalotTriangleDissection
46731	CalotTriangleDissection
46732	CalotTriangleDissection
46733	CalotTriangleDissection
46734	CalotTriangleDissection
46735	CalotTriangleDissection
46736	CalotTriangleDissection
46737	CalotTriangleDissection
46738	CalotTriangleDissection
46739	CalotTriangleDissection
46740	CalotTriangleDissection
46741	CalotTriangleDissection
46742	CalotTriangleDissection
46743	CalotTriangleDissection
46744	CalotTriangleDissection
46745	CalotTriangleDissection
46746	CalotTriangleDissection
46747	CalotTriangleDissection
46748	CalotTriangleDissection
46749	CalotTriangleDissection
46750	CalotTriangleDissection
46751	CalotTriangleDissection
46752	CalotTriangleDissection
46753	CalotTriangleDissection
46754	CalotTriangleDissection
46755	CalotTriangleDissection
46756	CalotTriangleDissection
46757	CalotTriangleDissection
46758	CalotTriangleDissection
46759	CalotTriangleDissection
46760	CalotTriangleDissection
46761	CalotTriangleDissection
46762	CalotTriangleDissection
46763	CalotTriangleDissection
46764	CalotTriangleDissection
46765	CalotTriangleDissection
46766	CalotTriangleDissection
46767	CalotTriangleDissection
46768	CalotTriangleDissection
46769	CalotTriangleDissection
46770	CalotTriangleDissection
46771	CalotTriangleDissection
46772	CalotTriangleDissection
46773	CalotTriangleDissection
46774	CalotTriangleDissection
46775	CalotTriangleDissection
46776	CalotTriangleDissection
46777	CalotTriangleDissection
46778	CalotTriangleDissection
46779	CalotTriangleDissection
46780	CalotTriangleDissection
46781	CalotTriangleDissection
46782	CalotTriangleDissection
46783	CalotTriangleDissection
46784	CalotTriangleDissection
46785	CalotTriangleDissection
46786	CalotTriangleDissection
46787	CalotTriangleDissection
46788	CalotTriangleDissection
46789	CalotTriangleDissection
46790	CalotTriangleDissection
46791	CalotTriangleDissection
46792	CalotTriangleDissection
46793	CalotTriangleDissection
46794	CalotTriangleDissection
46795	CalotTriangleDissection
46796	CalotTriangleDissection
46797	CalotTriangleDissection
46798	CalotTriangleDissection
46799	CalotTriangleDissection
46800	CalotTriangleDissection
46801	CalotTriangleDissection
46802	CalotTriangleDissection
46803	CalotTriangleDissection
46804	CalotTriangleDissection
46805	CalotTriangleDissection
46806	CalotTriangleDissection
46807	CalotTriangleDissection
46808	CalotTriangleDissection
46809	CalotTriangleDissection
46810	CalotTriangleDissection
46811	CalotTriangleDissection
46812	CalotTriangleDissection
46813	CalotTriangleDissection
46814	CalotTriangleDissection
46815	CalotTriangleDissection
46816	CalotTriangleDissection
46817	CalotTriangleDissection
46818	CalotTriangleDissection
46819	CalotTriangleDissection
46820	CalotTriangleDissection
46821	CalotTriangleDissection
46822	CalotTriangleDissection
46823	CalotTriangleDissection
46824	CalotTriangleDissection
46825	CalotTriangleDissection
46826	CalotTriangleDissection
46827	CalotTriangleDissection
46828	CalotTriangleDissection
46829	CalotTriangleDissection
46830	CalotTriangleDissection
46831	CalotTriangleDissection
46832	CalotTriangleDissection
46833	CalotTriangleDissection
46834	CalotTriangleDissection
46835	CalotTriangleDissection
46836	CalotTriangleDissection
46837	CalotTriangleDissection
46838	CalotTriangleDissection
46839	CalotTriangleDissection
46840	CalotTriangleDissection
46841	CalotTriangleDissection
46842	CalotTriangleDissection
46843	CalotTriangleDissection
46844	CalotTriangleDissection
46845	CalotTriangleDissection
46846	CalotTriangleDissection
46847	CalotTriangleDissection
46848	CalotTriangleDissection
46849	CalotTriangleDissection
46850	CalotTriangleDissection
46851	CalotTriangleDissection
46852	CalotTriangleDissection
46853	CalotTriangleDissection
46854	CalotTriangleDissection
46855	CalotTriangleDissection
46856	CalotTriangleDissection
46857	CalotTriangleDissection
46858	CalotTriangleDissection
46859	CalotTriangleDissection
46860	CalotTriangleDissection
46861	CalotTriangleDissection
46862	CalotTriangleDissection
46863	CalotTriangleDissection
46864	CalotTriangleDissection
46865	CalotTriangleDissection
46866	CalotTriangleDissection
46867	CalotTriangleDissection
46868	CalotTriangleDissection
46869	CalotTriangleDissection
46870	CalotTriangleDissection
46871	CalotTriangleDissection
46872	CalotTriangleDissection
46873	CalotTriangleDissection
46874	CalotTriangleDissection
46875	CalotTriangleDissection
46876	CalotTriangleDissection
46877	CalotTriangleDissection
46878	CalotTriangleDissection
46879	CalotTriangleDissection
46880	CalotTriangleDissection
46881	CalotTriangleDissection
46882	CalotTriangleDissection
46883	CalotTriangleDissection
46884	CalotTriangleDissection
46885	CalotTriangleDissection
46886	CalotTriangleDissection
46887	CalotTriangleDissection
46888	CalotTriangleDissection
46889	CalotTriangleDissection
46890	CalotTriangleDissection
46891	CalotTriangleDissection
46892	CalotTriangleDissection
46893	CalotTriangleDissection
46894	CalotTriangleDissection
46895	CalotTriangleDissection
46896	CalotTriangleDissection
46897	CalotTriangleDissection
46898	CalotTriangleDissection
46899	CalotTriangleDissection
46900	CalotTriangleDissection
46901	CalotTriangleDissection
46902	CalotTriangleDissection
46903	CalotTriangleDissection
46904	CalotTriangleDissection
46905	CalotTriangleDissection
46906	CalotTriangleDissection
46907	CalotTriangleDissection
46908	CalotTriangleDissection
46909	CalotTriangleDissection
46910	CalotTriangleDissection
46911	CalotTriangleDissection
46912	CalotTriangleDissection
46913	CalotTriangleDissection
46914	CalotTriangleDissection
46915	CalotTriangleDissection
46916	CalotTriangleDissection
46917	CalotTriangleDissection
46918	CalotTriangleDissection
46919	CalotTriangleDissection
46920	CalotTriangleDissection
46921	CalotTriangleDissection
46922	CalotTriangleDissection
46923	CalotTriangleDissection
46924	CalotTriangleDissection
46925	CalotTriangleDissection
46926	CalotTriangleDissection
46927	CalotTriangleDissection
46928	CalotTriangleDissection
46929	CalotTriangleDissection
46930	CalotTriangleDissection
46931	CalotTriangleDissection
46932	CalotTriangleDissection
46933	CalotTriangleDissection
46934	CalotTriangleDissection
46935	CalotTriangleDissection
46936	CalotTriangleDissection
46937	CalotTriangleDissection
46938	CalotTriangleDissection
46939	CalotTriangleDissection
46940	CalotTriangleDissection
46941	CalotTriangleDissection
46942	CalotTriangleDissection
46943	CalotTriangleDissection
46944	CalotTriangleDissection
46945	CalotTriangleDissection
46946	CalotTriangleDissection
46947	CalotTriangleDissection
46948	CalotTriangleDissection
46949	CalotTriangleDissection
46950	CalotTriangleDissection
46951	CalotTriangleDissection
46952	CalotTriangleDissection
46953	CalotTriangleDissection
46954	CalotTriangleDissection
46955	CalotTriangleDissection
46956	CalotTriangleDissection
46957	CalotTriangleDissection
46958	CalotTriangleDissection
46959	CalotTriangleDissection
46960	CalotTriangleDissection
46961	CalotTriangleDissection
46962	CalotTriangleDissection
46963	CalotTriangleDissection
46964	CalotTriangleDissection
46965	CalotTriangleDissection
46966	CalotTriangleDissection
46967	CalotTriangleDissection
46968	CalotTriangleDissection
46969	CalotTriangleDissection
46970	CalotTriangleDissection
46971	CalotTriangleDissection
46972	CalotTriangleDissection
46973	CalotTriangleDissection
46974	CalotTriangleDissection
46975	CalotTriangleDissection
46976	CalotTriangleDissection
46977	CalotTriangleDissection
46978	CalotTriangleDissection
46979	CalotTriangleDissection
46980	CalotTriangleDissection
46981	CalotTriangleDissection
46982	CalotTriangleDissection
46983	CalotTriangleDissection
46984	CalotTriangleDissection
46985	CalotTriangleDissection
46986	CalotTriangleDissection
46987	CalotTriangleDissection
46988	CalotTriangleDissection
46989	CalotTriangleDissection
46990	CalotTriangleDissection
46991	CalotTriangleDissection
46992	CalotTriangleDissection
46993	CalotTriangleDissection
46994	CalotTriangleDissection
46995	CalotTriangleDissection
46996	CalotTriangleDissection
46997	CalotTriangleDissection
46998	CalotTriangleDissection
46999	CalotTriangleDissection
47000	CalotTriangleDissection
47001	CalotTriangleDissection
47002	CalotTriangleDissection
47003	CalotTriangleDissection
47004	CalotTriangleDissection
47005	CalotTriangleDissection
47006	CalotTriangleDissection
47007	CalotTriangleDissection
47008	CalotTriangleDissection
47009	CalotTriangleDissection
47010	CalotTriangleDissection
47011	CalotTriangleDissection
47012	CalotTriangleDissection
47013	CalotTriangleDissection
47014	CalotTriangleDissection
47015	CalotTriangleDissection
47016	CalotTriangleDissection
47017	CalotTriangleDissection
47018	CalotTriangleDissection
47019	CalotTriangleDissection
47020	CalotTriangleDissection
47021	CalotTriangleDissection
47022	CalotTriangleDissection
47023	CalotTriangleDissection
47024	CalotTriangleDissection
47025	CalotTriangleDissection
47026	CalotTriangleDissection
47027	CalotTriangleDissection
47028	CalotTriangleDissection
47029	CalotTriangleDissection
47030	CalotTriangleDissection
47031	CalotTriangleDissection
47032	CalotTriangleDissection
47033	CalotTriangleDissection
47034	CalotTriangleDissection
47035	CalotTriangleDissection
47036	CalotTriangleDissection
47037	CalotTriangleDissection
47038	CalotTriangleDissection
47039	CalotTriangleDissection
47040	CalotTriangleDissection
47041	CalotTriangleDissection
47042	CalotTriangleDissection
47043	CalotTriangleDissection
47044	CalotTriangleDissection
47045	CalotTriangleDissection
47046	CalotTriangleDissection
47047	CalotTriangleDissection
47048	CalotTriangleDissection
47049	CalotTriangleDissection
47050	CalotTriangleDissection
47051	CalotTriangleDissection
47052	CalotTriangleDissection
47053	CalotTriangleDissection
47054	CalotTriangleDissection
47055	CalotTriangleDissection
47056	CalotTriangleDissection
47057	CalotTriangleDissection
47058	CalotTriangleDissection
47059	CalotTriangleDissection
47060	CalotTriangleDissection
47061	CalotTriangleDissection
47062	CalotTriangleDissection
47063	CalotTriangleDissection
47064	CalotTriangleDissection
47065	CalotTriangleDissection
47066	CalotTriangleDissection
47067	CalotTriangleDissection
47068	CalotTriangleDissection
47069	CalotTriangleDissection
47070	CalotTriangleDissection
47071	CalotTriangleDissection
47072	CalotTriangleDissection
47073	CalotTriangleDissection
47074	CalotTriangleDissection
47075	CalotTriangleDissection
47076	CalotTriangleDissection
47077	CalotTriangleDissection
47078	CalotTriangleDissection
47079	CalotTriangleDissection
47080	CalotTriangleDissection
47081	CalotTriangleDissection
47082	CalotTriangleDissection
47083	CalotTriangleDissection
47084	CalotTriangleDissection
47085	CalotTriangleDissection
47086	CalotTriangleDissection
47087	CalotTriangleDissection
47088	CalotTriangleDissection
47089	CalotTriangleDissection
47090	CalotTriangleDissection
47091	CalotTriangleDissection
47092	CalotTriangleDissection
47093	CalotTriangleDissection
47094	CalotTriangleDissection
47095	CalotTriangleDissection
47096	CalotTriangleDissection
47097	CalotTriangleDissection
47098	CalotTriangleDissection
47099	CalotTriangleDissection
47100	CalotTriangleDissection
47101	CalotTriangleDissection
47102	CalotTriangleDissection
47103	CalotTriangleDissection
47104	CalotTriangleDissection
47105	CalotTriangleDissection
47106	CalotTriangleDissection
47107	CalotTriangleDissection
47108	CalotTriangleDissection
47109	CalotTriangleDissection
47110	CalotTriangleDissection
47111	CalotTriangleDissection
47112	CalotTriangleDissection
47113	CalotTriangleDissection
47114	CalotTriangleDissection
47115	CalotTriangleDissection
47116	CalotTriangleDissection
47117	CalotTriangleDissection
47118	CalotTriangleDissection
47119	CalotTriangleDissection
47120	CalotTriangleDissection
47121	CalotTriangleDissection
47122	CalotTriangleDissection
47123	CalotTriangleDissection
47124	CalotTriangleDissection
47125	CalotTriangleDissection
47126	CalotTriangleDissection
47127	CalotTriangleDissection
47128	CalotTriangleDissection
47129	CalotTriangleDissection
47130	CalotTriangleDissection
47131	CalotTriangleDissection
47132	CalotTriangleDissection
47133	CalotTriangleDissection
47134	CalotTriangleDissection
47135	CalotTriangleDissection
47136	CalotTriangleDissection
47137	CalotTriangleDissection
47138	CalotTriangleDissection
47139	CalotTriangleDissection
47140	CalotTriangleDissection
47141	CalotTriangleDissection
47142	CalotTriangleDissection
47143	CalotTriangleDissection
47144	CalotTriangleDissection
47145	CalotTriangleDissection
47146	CalotTriangleDissection
47147	CalotTriangleDissection
47148	CalotTriangleDissection
47149	CalotTriangleDissection
47150	CalotTriangleDissection
47151	CalotTriangleDissection
47152	CalotTriangleDissection
47153	CalotTriangleDissection
47154	CalotTriangleDissection
47155	CalotTriangleDissection
47156	CalotTriangleDissection
47157	CalotTriangleDissection
47158	CalotTriangleDissection
47159	CalotTriangleDissection
47160	CalotTriangleDissection
47161	CalotTriangleDissection
47162	CalotTriangleDissection
47163	CalotTriangleDissection
47164	CalotTriangleDissection
47165	CalotTriangleDissection
47166	CalotTriangleDissection
47167	CalotTriangleDissection
47168	CalotTriangleDissection
47169	CalotTriangleDissection
47170	CalotTriangleDissection
47171	CalotTriangleDissection
47172	CalotTriangleDissection
47173	CalotTriangleDissection
47174	CalotTriangleDissection
47175	CalotTriangleDissection
47176	CalotTriangleDissection
47177	CalotTriangleDissection
47178	CalotTriangleDissection
47179	CalotTriangleDissection
47180	CalotTriangleDissection
47181	CalotTriangleDissection
47182	CalotTriangleDissection
47183	CalotTriangleDissection
47184	CalotTriangleDissection
47185	CalotTriangleDissection
47186	CalotTriangleDissection
